Latitude,Longitude
33.74534001,-118.03771
46.07005,11.11929
33.77606797,-84.3977486
33.74534001,-118.03771
53.84918998,27.49861997
37.40311501,-121.916318
53.84376353,27.52855862
33.417289,-111.972104
53.84376353,27.52855862
35.92311207,-78.86506795
53.84918998,27.49861997
37.37774898,-121.917685
53.37169,-6.51907
45.52835002,-122.93004
45.52835002,-122.93004
35.22947801,-106.657338
45.52835002,-122.93004
53.36815504,-6.507601408
33.24046198,-111.881664
31.59365753,34.7772526
45.52835002,-122.93004
33.30711002,-111.931524
45.52835002,-122.93004
33.24046198,-111.881664
35.22947801,-106.657338
45.52835002,-122.93004
53.37169,-6.51907
31.59365753,34.7772526
32.96749198,-96.70413999
39.14222,117.17667
33.10162,-96.67449
33.08099598,-96.68036799
42.08137536,-71.88107908
40.61360299,-75.37788403
40.53791101,-74.53918803
36.06997,-79.952102
42.24060806,-83.57089107
55.96604001,38.04783998
55.96604001,38.04783998
37.50573,-121.954731
49.60005001,8.481670035
42.57890007,-70.91018874
52.43019002,13.53277001
52.42840999,13.53573997
34.775276,-86.66199796
33.63911,119.004326
41.99489,13.42846997
26.78197,112.11986
32.03028,120.87472
43.85083,126.56028
43.80957,126.55236
43.80957,126.55236
43.80957,126.55236
43.85083,126.56028
43.85083,126.56028
36.66833,116.99722
34.98018317,135.7537265
47.28605162,-1.520759064
42.57045099,-70.88128098
33.78982399,-118.002308
42.6288252,-71.36040775
45.52203798,-122.446392
42.71301584,-71.17869194
37.37579499,-121.980853
33.41660801,-111.972025
38.789819,-104.806221
53.10374999,8.849469958
34.21433801,-118.47562
43.53787307,-116.1542917
38.750242,-77.50564398
25.05556002,121.28222
25.03784001,121.37564
38.750242,-77.50564398
24.2991644,120.7230353
25.03784001,121.37564
43.53787307,-116.1542917
1.455342095,103.7931535
24.2991644,120.7230353
40.43175587,-111.8254039
1.455342095,103.7931535
1.430945267,103.7664419
43.53787307,-116.1542917
40.43175587,-111.8254039
1.455342095,103.7931535
38.750242,-77.50564398
24.16324,120.64821
24.16324,120.64821
32.91489801,-96.619567
34.27633702,-118.785539
41.656636,-83.54338298
51.68026998,39.25575999
51.68026998,39.25575999
56.00189299,37.17817033
3.06235998,101.7025546
3.06235998,101.7025546
42.79386806,141.611687
45.2970799,-72.72774887
33.57821781,130.2755808
32.89657295,130.7540693
34.49669138,133.4399161
34.79863616,135.3996941
34.19809874,134.5801476
35.92784301,-78.839661
37.264442,-121.954942
53.48234899,-113.485401
39.291315,-76.60412
33.892163,-118.3772
33.892163,-118.3772
39.291315,-76.60412
28.60498442,77.37989936
35.44619752,139.3101967
24.77902,120.9907
36.81532697,137.4538866
37.19265099,-80.38871701
35.92784301,-78.839661
44.86698102,-93.42204998
51.82478384,5.81725471
30.23774832,-97.86393955
33.325579,-111.861689
33.325579,-111.861689
30.2701471,-97.66904646
51.82478384,5.81725471
33.325579,-111.861689
45.41169999,9.264229996
35.58020366,139.3725485
42.48665953,-76.46650432
37.411433,-122.023226
33.16424446,131.5260958
35.94512151,137.9854495
48.74022499,2.489711988
35.32852038,135.3000559
35.07342613,136.0194403
35.07342613,136.0194403
35.07342613,136.0194403
43.16926333,-77.62675168
43.36589071,-79.78330011
37.32549913,138.8075709
49.4611545,18.12953605
37.32549913,138.8075709
2.69002532,101.9816201
43.59671445,-116.5341894
43.64063608,-70.32559223
50.85907615,3.595478278
42.86619001,-112.414345
41.14167345,-75.89369426
45.52587199,-122.423988
37.37582701,-121.959056
34.188545,-118.926242
35.85634968,139.6102179
60.18491092,24.81956959
51.48577001,7.482179966
48.54356999,12.11164004
59.94566001,30.38016003
24.77575001,120.99881
24.76359,121.02054
22.54554,114.0683
22.58333,113.08333
43.23091147,141.8037357
36.25624208,139.7627864
49.02261001,12.05329001
48.99678,12.16112
48.99678,12.16112
5.41123,100.33543
33.11651507,-117.3160132
34.73813386,135.5737517
34.9198512,135.7063434
34.9198512,135.7063434
33.39464802,-111.975226
22.80916001,120.28433
22.81543001,120.25354
38.69194201,-90.40336396
31.95696676,130.7123506
34.5930044,133.4950544
34.59252508,133.4855564
34.59252508,133.4855564
51.40858693,5.450811426
35.6229942,138.5513768
44.85398798,-93.23114702
44.85398798,-93.23114702
44.85398798,-93.23114702
44.43013999,8.857550029
24.76964002,121.01584
24.76966998,121.01606
24.76966998,121.01606
24.76687998,121.02357
24.77309998,121.02222
24.70969001,120.91969
24.56409,120.8207
24.56409,120.8207
40.23086128,-79.5732612
49.95955,8.261799975
55.75696,37.61502
31.822212,121.67413
21.95,108.61667
45.54013598,-122.935916
28.65008911,-81.46578431
35.34355701,-80.84519403
32.99958599,-96.72684698
36.07635399,-79.96528304
44.09228601,-121.308271
32.94981999,-96.83536304
32.99958599,-96.72684698
37.39166801,-121.923623
23.020437,113.20207
42.42368095,-71.25111311
40.76169001,-111.827531
42.33995502,-71.62946156
42.63804312,-71.18653891
42.37111454,-71.21417245
34.49669138,133.4399161
33.59009622,130.4016746
56.98510002,24.20243998
33.57821781,130.2755808
55.75696,37.61502
55.75696,37.61502
57.63301,39.88606
24.77724999,120.98868
24.77724999,120.98868
22.99380999,120.2073
10.73694,106.56917
35.10265236,136.215854
36.31232778,138.4508656
36.49347144,136.6190455
35.08168888,136.0684374
49.20627901,-0.365533037
60.28535218,24.84130915
60.28535218,24.84130915
38.35433408,140.8565506
36.49347144,136.6190455
60.28535218,24.84130915
28.680738,115.8383
32.06167,118.77778
32.06167,118.77778
37.37695098,-121.996801
37.429151,-121.892904
34.41938,-119.69905
48.73017702,2.092151028
25.04527002,121.41337
25.04527002,121.41337
38.99080555,-76.85121146
53.52853852,-113.5277191
24.79833,120.98347
24.78616109,121.0020076
37.39625601,-121.930997
33.57559864,130.2745004
35.88158329,139.5219362
40.74282281,-74.17625934
43.1028893,-76.04634743
37.39695498,-121.922422
53.58366998,9.956260039
31.22222,121.45806
33.93027485,134.6141834
33.84990036,134.5911574
33.93554061,134.6864582
33.93027485,134.6141834
33.93027485,134.6141834
33.93554061,134.6864582
33.93027485,134.6141834
33.93027485,134.6141834
56.32147,44.03271
36.55395722,136.575175
23.70302843,120.53547
35.32326866,139.6510572
34.91027389,134.950761
34.91027389,134.950761
38.47996795,-122.7105725
39.28677739,141.1132212
24.77373001,121.02452
34.9087102,135.7793456
34.91060539,135.7859851
34.91060539,135.7859851
41.94654478,-71.13411363
41.95963375,-71.12752679
40.86555399,-73.99386996
35.38088825,139.2147045
36.15642397,140.0513626
43.47022658,141.9937119
42.87523115,141.6036052
33.37400356,131.5391524
23.140675,120.3042947
23.13231,120.29657
31.85776484,131.4020273
31.85776484,131.4020273
31.85776484,131.4020273
38.49873776,140.9006624
31.85776484,131.4020273
32.34785698,-111.079453
28.711746,115.96839
31.76463,119.94094
37.689675,-121.77668
46.92423307,8.262318311
45.20094134,5.705860111
45.20094134,5.705860111
45.20094134,5.705860111
45.20094134,5.705860111
24.76037001,121.02046
24.72451998,120.90925
37.47846199,-121.947605
25.14111935,121.706725
24.77661508,121.0060838
42.57082344,-71.37993071
33.63051909,-117.8737213
28.44444398,-81.459395
28.44444398,-81.459395
37.414079,-121.948479
37.39293402,-121.885132
37.37902802,-121.93282
1.440793626,103.8363488
24.82701359,121.0518269
22.99124,120.18476
24.98412001,121.24657
24.72547567,120.9102755
23.04889,113.74472
45.261907,5.622014033
45.261907,5.622014033
45.261907,5.622014033
42.63612349,-71.31626119
24.77957999,120.98956
24.76687998,121.02357
24.76432475,121.0229655
32.929213,-96.75335098
1.375417212,103.8652417
33.69888166,-96.59621835
36.02017693,140.2992882
32.929213,-96.75335098
43.64236686,-70.32269804
32.929213,-96.75335098
37.53928066,139.876942
48.39602,11.77405998
32.929213,-96.75335098
37.54321064,139.8809451
32.99995601,-96.72019703
32.99764998,-96.72224004
13.74203068,101.0145584
37.44572198,-121.91818
45.46530398,-73.79046498
39.143496,-76.806822
39.784096,116.5078
44.99381559,-93.27599344
36.15681867,140.0519085
31.205488,121.58474
31.22222,121.45806
59.94404989,10.71765
34.83440451,134.5709971
33.18318165,131.6815143
33.18318165,131.6815143
33.18318165,131.6815143
36.44944642,136.5696316
39.33923364,141.1257774
36.44944642,136.5696316
36.44944642,136.5696316
36.44944642,136.5696316
36.65189226,137.0015805
37.05390694,138.2630528
36.82095826,137.449407
32.67921,35.24243
29.47157633,-98.67406024
33.66301602,-117.859702
32.67921,35.24243
35.21492711,136.7463266
35.16371075,137.2082888
35.16371075,137.2082888
35.16371075,137.2082888
34.4328172,-119.8611612
24.78556002,121.00222
40.33497043,-74.50398017
35.54419366,140.0973052
35.54419366,140.0973052
38.77697,-121.310833
38.77697,-121.310833
32.06167,118.77778
29.56278,106.55278
30.6719,104.0758
24.78108999,120.99219
24.77759,120.98727
24.78108999,120.99219
45.61797029,-122.4518268
24.76198998,121.01949
23.11106031,120.2764689
37.45307785,15.06570862
12.99744503,77.66830009
45.26710701,5.884495007
37.45307785,15.06570862
17.25086,78.49923503
1.29041,103.85211
30.21783601,-97.71287303
47.42861401,0.685456033
44.84680901,-93.23602596
45.57194036,9.358653623
44.84680901,-93.23602596
34.73813386,135.5737517
34.18720801,-118.927667
42.49930422,-71.16457447
42.49930422,-71.16457447
34.60624818,135.4883353
34.60624818,135.4883353
22.709368,114.3632
22.54554,114.0683
29.910213,121.860016
39.9075,116.39723
45.26959,5.86678
31.405172,121.2178
45.26861003,5.871105085
45.26959,5.86678
1.380775721,103.9309631
33.87905798,-118.017857
31.74109344,130.7507501
31.7408088,130.7633104
31.7408088,130.7633104
38.03505783,140.6446504
31.7408088,130.7633104
31.7408088,130.7633104
32.89056187,130.8390137
33.18318165,131.6815143
38.74590998,139.836582
32.89056187,130.8390137
31.74109344,130.7507501
37.55003598,-122.062164
34.29784301,-118.412227
34.29784301,-118.412227
40.32856899,-74.63269998
37.45677499,-122.175397
27.762153,-82.63097501
38.74869131,139.8291776
47.42861401,0.685456033
37.45307785,15.06570862
1.375417212,103.8652417
45.57194036,9.358653623
45.57194036,9.358653623
45.26710701,5.884495007
37.45307785,15.06570862
43.47092467,5.628831253
45.57194036,9.358653623
1.375417212,103.8652417
1.371672513,103.8646466
1.375417212,103.8652417
45.26710701,5.884495007
47.42850904,0.698228873
1.37161,103.84546
37.45307785,15.06570862
45.26710701,5.884495007
45.57194036,9.358653623
45.26710701,5.884495007
45.26710701,5.884495007
45.26710701,5.884495007
37.40136142,-121.9144316
35.61952891,138.551008
35.61952891,138.551008
43.1551,124.99508
42.69053357,-73.83079199
42.69053357,-73.83079199
42.69053357,-73.83079199
42.69053357,-73.83079199
42.69053357,-73.83079199
42.69053357,-73.83079199
42.6724414,-73.8269429
43.13250143,-75.22599221
42.69053357,-73.83079199
31.37993,120.46697
31.37993,120.46697
31.865,120.53889
1.382843788,103.9347588
1.382843788,103.9347588
24.78087001,121.73311
24.66590964,121.8309457
35.79226024,139.3207276
35.82001146,139.5489084
59.4370248,24.85758145
40.00299,116.30833
46.82192821,15.23257421
38.74251673,139.8394141
32.95219702,-96.83167701
36.31331396,138.4846652
48.03115001,7.858679968
45.26991201,5.887837962
55.98393,37.21310996
55.99432,37.18875
23.92408,120.66756
23.92430002,120.66732
23.92494002,120.66719
24.16324,120.64821
45.3005006,-72.71457201
45.3005006,-72.71457201
45.3005006,-72.71457201
53.45027832,-113.4696551
45.30098788,-72.7133278
45.319082,-72.645947
53.45027832,-113.4696551
37.41016201,-122.079436
39.91752,32.8233
37.62312002,-122.126077
36.66833,116.99722
36.9365994,139.9153552
25.21844001,121.64044
48.56096198,-123.427393
35.71370588,139.4784011
34.05447096,131.2379244
36.33229997,139.070053
32.74408191,130.6820238
28.03896401,-80.60113397
33.93689244,133.1937409
36.39639727,140.5155695
36.39639727,140.5155695
48.49605998,9.137450023
48.12106203,11.60783823
1.324949857,103.8755707
42.362408,-122.878974
42.32356,-122.87561
34.4984932,133.5300719
33.70859968,130.9958658
33.25837256,130.5493107
33.19481167,130.4961095
34.70958933,137.7653385
34.98282266,135.8989426
34.70958933,137.7653385
33.19481167,130.4961095
33.19481167,130.4961095
42.48509568,-76.4603308
22.51460946,73.49607
30.37499699,-97.63750899
30.37499699,-97.63750899
34.068027,108.62855
34.068027,108.62855
37.40894802,-121.947191
34.068027,108.62855
30.37499699,-97.63750899
24.483278,118.17968
27.46083,110.02833
24.47979,118.08187
24.47979,118.08187
24.91197,118.58052
30.4,114.83333
35.060742,-106.534688
35.060742,-106.534688
38.42112301,140.3967054
35.81885363,139.5347799
37.57553499,140.4395111
38.42112301,140.3967054
38.42112301,140.3967054
35.11056768,134.1833372
36.65454983,140.6777629
35.46905062,140.0131851
44.86104299,-93.34440397
44.86104299,-93.34440397
44.86104299,-93.34440397
31.83204257,131.3633277
35.92173835,137.9801887
35.93265473,138.2175922
33.68044401,-117.872143
48.6161157,17.71907937
49.44152999,11.00453999
24.71205999,120.91416
33.459435,-88.815185
42.52442105,-71.14157176
1.288386319,103.7904242
40.76569782,-73.29956415
59.42358173,10.45239419
33.95897,-80.95306904
33.98768799,-81.03060902
33.95660898,-80.95166801
46.989095,6.90396569
34.173664,108.84898
36.680077,117.12949
36.66833,116.99722
31.216606,121.42051
34.61895976,135.845397
34.49669138,133.4399161
35.8476673,139.317848
39.41342891,140.0653014
39.41342891,140.0653014
38.42124052,140.3935828
39.41342891,140.0653014
38.42124052,140.3935828
39.41342891,140.0653014
38.42124052,140.3935828
39.38530896,140.0786747
39.38530896,140.0786747
38.42124052,140.3935828
39.38530896,140.0786747
38.42796077,140.400208
35.96996078,139.0706227
31.63421583,130.3939511
22.54554,114.0683
44.04434701,-121.326225
44.04434701,-121.326225
44.04434701,-121.326225
49.48705001,11.13150001
36.09861,120.37194
36.09861,120.37194
55.64573999,37.54600001
30.200104,120.2668
30.200104,120.2668
30.6719,104.0758
30.2736,120.133865
24.477053,118.022896
24.477053,118.022896
24.477053,118.022896
-33.84859915,151.0693023
-33.84859915,151.0693023
-33.84859915,151.0693023
59.41027998,17.8264
59.41027998,17.8264
34.72847033,135.4202555
5.41123,100.33543
24.77266999,121.01328
52.27638,10.54056997
55.78140585,12.51779444
23.11106031,120.2764689
38.26821957,140.8694022
23.11106031,120.2764689
38.28828288,141.013434
24.77979,120.99751
39.9075,116.39723
36.13416057,-86.80751987
-34.92585,138.5998
37.87509004,-122.2581099
28.03896401,-80.60113397
38.87359,-104.81119
40.114938,-88.22819999
42.29247301,-83.71782497
44.97430802,-93.232696
41.69928054,-86.23659958
40.34406,-74.65685
32.979798,-96.75186998
35.55127667,139.6699937
43.07010001,-89.41217298
36.31232778,138.4508656
40.36402901,-74.73304201
44.74368394,-93.31172603
35.13525226,136.975831
24.78090002,120.9922
25.05581998,121.28615
1.371276007,103.9281052
24.76840199,121.0274121
45.13734999,7.658960004
37.38452701,-121.966405
48.00373918,13.67230783
37.38452701,-121.966405
32.64974548,35.09570859
24.90565002,121.20342
24.90508998,121.2036
60.18475233,24.81666325
51.66782,39.20695
24.92674004,121.1537901
43.80957,126.55236
37.24568602,-121.793822
37.51212099,-121.94006
25.03751022,121.069073
25.04125002,121.37466
25.04386001,121.37521
22.62014,120.31226
24.21564999,120.62
24.21564999,120.62
24.16324,120.64821
22.62014,120.31226
22.62014,120.31226
22.62014,120.31226
31.22222,121.45806
31.56887,120.28857
33.625463,-101.875482
48.573347,2.477347005
51.12647001,13.78631998
50.94887999,11.08765997
50.94887999,11.08765997
53.95681999,9.483520029
1.51962999,110.4121112
50.94887999,11.08765997
53.95681999,9.483520029
30.451286,114.437096
30.64353,114.32472
30.64353,114.32472
32.456142,119.395454
31.432293,119.86357
32.39722,119.43583
32.34185,119.44785
25.06600002,121.27765
35.74896318,137.9012955
32.03028,120.87472
27.83333,113.15
27.906187,113.13324
23.11106031,120.2764689
24.21426002,120.61578
24.21426002,120.61578
24.7794346,120.998261
24.21426002,120.61578
24.21426002,120.61578
23.140675,120.3042947
23.140675,120.3042947
23.140675,120.3042947
24.78059566,120.9972448
24.20809001,120.66074
24.19773874,120.5877239
24.21426002,120.61578
23.11106031,120.2764689
23.13231,120.29657
23.13231,120.29657
24.68612718,120.8770877
23.13231,120.29657
23.13231,120.29657
22.99124,120.18476
23.13231,120.29657
24.77137037,121.0090167
23.140675,120.3042947
22.99124,120.18476
24.7657,120.99115
33.44825,-112.0758
24.7657,120.99115
24.7657,120.99115
33.44825,-112.0758
24.77524998,121.0059
24.70814196,120.88184
24.70814196,120.88184
24.77670999,120.99807
24.77168,121.01962
24.77043999,121.02107
24.77701002,120.99005
24.77168,121.01962
24.77373001,121.02452
23.082195,120.2922514
31.328266,120.76802
1.378577189,103.9310307
24.77431649,121.0019431
35.06226304,136.6836823
35.06226304,136.6836823
23.082195,120.2922514
23.082195,120.2922514
24.92366109,121.1512801
48.42119002,9.942029999
37.37656399,-121.912976
53.56734803,-113.4718019
33.4183861,-111.931205
39.88754936,32.71427653
40.43886,-79.958295
40.43851,-79.99734
57.69122,11.97552003
30.407715,-91.18497858
35.6127661,139.5486973
42.36099599,-71.09249337
42.36099599,-71.09249337
42.36099599,-71.09249337
42.45931466,-71.26571806
42.45931466,-71.26571806
42.45931466,-71.26571806
40.8017343,-77.86073887
40.42423274,-86.92280179
36.62073927,138.5960352
37.4280501,-122.1763912
52.28033999,10.54751999
54.66980999,-1.450694716
22.24073605,113.5498905
36.14255462,113.0790151
29.60120873,106.3724645
56.01046745,37.14278901
56.01080902,37.14270853
56.01028383,37.14320608
32.2752979,118.315989
31.80121413,117.1502407
29.645306,106.5770756
29.64711959,106.5756326
23.14500664,113.534721
22.74895123,113.5846208
22.74895237,113.5837928
30.72125714,114.3805104
31.16648727,121.7911459
31.16683389,121.7901542
31.16820168,121.7910735
36.14255462,113.0790151
33.60491188,119.1205775
33.60472079,119.1190488
33.60461802,119.117992
33.60589137,119.1183407
35.94389,126.95444
35.9492563,127.1377904
39.06871407,121.7744318
39.9204498,116.4369109
39.79747832,116.4403937
13.05277621,77.54315085
52.15245033,-0.475466435
22.55160703,113.9385995
29.9220456,121.791039
28.20805302,113.1283279
39.75090718,116.4439342
32.43824557,119.3687769
31.86389,117.28083
31.94665,117.27805
30.54698756,103.953434
31.56307569,120.2515209
31.56307569,120.2515209
31.99101634,120.4824357
31.52420865,120.4015681
23.14018626,114.426556
51.55392374,-3.038024691
55.77795001,-4.093390007
38.85716814,121.5130274
40.06407629,124.2869428
32.27833895,119.424044
37.49889,126.78306
36.89430708,127.6781275
23.24083,72.63734
55.94465999,-4.830859981
53.54107001,-2.138110009
55.94465999,-4.830859981
31.33467269,120.8837785
53.20596998,-0.611199998
32.88325473,117.3020194
31.3016935,120.5810725
32.34066591,119.4357745
31.64917667,119.9122359
24.63631625,118.2399293
27.6604893,113.8746801
31.64785583,118.4831318
27.67179967,113.8691359
24.64869162,118.2635451
36.34913,127.38493
31.35379248,120.6217272
22.62501161,114.2154948
35.66002067,139.3759788
25.88309811,119.3469591
25.88132165,119.3496397
24.82221284,118.5076208
26.07877,119.29688
37.52758824,139.868906
37.52469306,139.870681
37.52455723,139.8725462
37.04213,126.93381
31.83238784,119.9399127
52.56667,-1.81667
39.9075,116.39723
41.89022297,123.940303
30.48446721,114.1897176
29.4044415,120.1575479
29.4035716,120.1683236
31.66833475,119.9064803
35.13171356,114.6678181
33.65204079,119.0529209
35.99977704,120.1581145
31.21173186,121.5995246
31.08164316,121.6151474
29.48635492,120.9300034
29.4878165,120.9275773
25.83065633,113.0114355
48.66869497,2.238829305
48.71443875,2.202328157
54.59728,-1.580170878
42.9,23.78333
22.3897758,113.5142577
31.1415158,120.6406744
39.98511097,116.3047484
39.99969132,116.3381059
39.07956641,121.8723863
39.07653245,121.8795178
39.07713201,121.8652907
51.52912414,-3.089710371
52.06800002,-0.734589994
51.53094001,-3.087990025
51.46721237,-2.111482464
31.5388909,119.5713427
31.82177917,121.6123012
31.63221451,120.3979183
33.37098834,120.1612253
28.721554,115.9609143
31.92316845,120.3086819
55.89131002,-3.575489979
36.11386769,128.3718171
36.10199597,128.3769466
31.54313979,120.3772656
36.1136,128.336
36.6489121,127.4408108
35.95491868,127.0061922
35.94915179,126.981194
22.93334731,113.6969833
36.11333,128.37951
37.29306629,127.0416689
36.02012984,129.317656
36.37575156,127.3598455
35.23298819,126.8584948
31.32924289,120.7911826
37.81006254,126.7683728
34.36998221,109.2311296
34.37005213,109.2295984
31.09060667,121.2716469
31.57129,120.28927
31.46117298,120.4477721
36.64935125,127.4351117
31.22920761,120.6421153
30.73499663,120.8358286
44.51722291,26.1121361
34.38555677,132.6817244
34.38603821,132.6813864
34.3880248,132.6870459
